0.204162 1.012
0.208653 1.02402
0.213484 1.03607
0.218665 1.04818
0.224207 1.06035
0.230124 1.0726
0.236426 1.08496
0.243128 1.09744
0.250243 1.11005
0.257787 1.12283
0.265775 1.13578
0.274224 1.14893
0.283151 1.16229
0.292575 1.17589
0.302515 1.18975
0.312992 1.20389
0.324029 1.21833
0.335648 1.2331
0.347874 1.24821
0.360732 1.26369
0.374251 1.27956
0.388458 1.29586
0.403385 1.3126
0.419063 1.32982
0.435527 1.34753
0.452813 1.36577
0.47096 1.38457
0.490007 1.40396
0.509997 1.42396
0.530975 1.44462
0.55299 1.46595
0.576093 1.48801
0.600336 1.51081
0.625777 1.53441
0.652476 1.55883
0.680497 1.58412
0.709907 1.61031
0.74078 1.63746
0.77319 1.6656
0.807219 1.69477
0.842954 1.72503
0.880484 1.75643
0.919907 1.78901
0.961327 1.82283
1.00485 1.85793
1.0506 1.89439
1.09869 1.93225
1.14926 1.97158
1.20245 2.01244
1.25841 2.0549
1.3173 2.09902
1.37928 2.14488
1.44454 2.19255
1.51327 2.24211
1.58568 2.29363
1.66199 2.3472
1.74243 2.40291
1.82725 2.46084
1.91673 2.5211
2.01114 2.58377
2.1108 2.64895
2.21602 2.71676
2.32717 2.7873
2.44462 2.86068
2.56877 2.93702
2.70004 3.01645
2.83891 3.09909
2.98586 3.18508
3.14142 3.27455
3.30616 3.36764
3.4807 3.46452
3.66567 3.56532
3.86179 3.67022
4.06981 3.77938
4.29054 3.89298
4.52484 4.0112
4.77365 4.13423
5.03797 4.26227
5.31888 4.39552
5.61754 4.5342
5.93519 4.67852
6.27318 4.82873
6.63295 4.98505
7.01605 5.14775
7.42416 5.31708
7.85907 5.49332
8.32272 5.67674
8.81721 5.86764
9.34477 6.06632
9.90784 6.27311
10.509 6.48834
11.1511 6.71234
11.8372 6.94548
12.5706 7.18814
13.3547 7.4407
14.1934 7.70356
15.0907 7.97714
16.0512 8.2619
17.0796 8.55827
18.1811 8.86673
19.3612 9.18778
