-0.155067 -0.897136
-0.160102 -0.904707
-0.165098 -0.912721
-0.170042 -0.921182
-0.174924 -0.930099
-0.179733 -0.939477
-0.184457 -0.949321
-0.189083 -0.959638
-0.193597 -0.970431
-0.197987 -0.981706
-0.202237 -0.993466
-0.206332 -1.00571
-0.210256 -1.01846
-0.213991 -1.03169
-0.217522 -1.04542
-0.220828 -1.05965
-0.223891 -1.07438
-0.226691 -1.0896
-0.229207 -1.10533
-0.231417 -1.12154
-0.233298 -1.13825
-0.234828 -1.15545
-0.235982 -1.17313
-0.236734 -1.19129
-0.237059 -1.20992
-0.236929 -1.22901
-0.236317 -1.24856
-0.235194 -1.26855
-0.233531 -1.28896
-0.231297 -1.30979
-0.228461 -1.33102
-0.224992 -1.35263
-0.220858 -1.37461
-0.216025 -1.39692
-0.21046 -1.41955
-0.204129 -1.44247
-0.196999 -1.46565
-0.189035 -1.48906
-0.180203 -1.51267
-0.170469 -1.53644
-0.159798 -1.56032
-0.148158 -1.58429
-0.135514 -1.60829
-0.121836 -1.63226
-0.107092 -1.65617
-0.0912517 -1.67995
-0.0742877 -1.70355
-0.0561733 -1.72689
-0.0368841 -1.74991
-0.0163983 -1.77253
0.00530331 -1.79469
0.0282366 -1.81629
0.0524143 -1.83725
0.0778449 -1.85747
0.104533 -1.87688
0.132479 -1.89535
0.161677 -1.91279
0.192117 -1.92909
0.223782 -1.94412
0.256652 -1.95778
0.290696 -1.96994
0.32588 -1.98047
0.362161 -1.98924
0.39949 -1.99611
0.43781 -2.00094
0.477055 -2.0036
0.517155 -2.00393
0.558029 -2.00181
0.59959 -1.99707
0.641745 -1.98957
0.684393 -1.97918
0.727427 -1.96574
0.770735 -1.94912
0.814199 -1.92919
0.857697 -1.90581
0.901107 -1.87887
0.944303 -1.84825
0.987158 -1.81384
1.02955 -1.77556
1.07135 -1.73332
1.11245 -1.68707
1.15274 -1.63674
1.19211 -1.58231
1.23047 -1.52376
1.26774 -1.46109
1.30385 -1.39434
1.33876 -1.32353
1.37243 -1.24874
1.40485 -1.17006
1.43601 -1.08758
1.46596 -1.00144
1.49473 -0.911777
1.5224 -0.818757
1.54907 -0.722559
1.57485 -0.623378
1.59988 -0.52142
1.62434 -0.416904
1.6484 -0.310052
1.67227 -0.201096
1.69618 -0.0902659
1.72036 0.022206
