1 0
0.996669 -0.665926
0.986696 -1.32741
0.97015 -1.98006
0.947139 -2.61951
0.917818 -3.24151
0.882381 -3.84191
0.841065 -4.41671
0.794145 -4.96209
0.741933 -5.4744
0.684778 -5.95023
0.623061 -6.38642
0.557192 -6.78006
0.48761 -7.12852
0.41478 -7.42948
0.339185 -7.68095
0.261331 -7.88123
0.181736 -8.029
0.100929 -8.12328
0.0194505 -8.16342
-0.062158 -8.14918
-0.143352 -8.08064
-0.223591 -7.95826
-0.302341 -7.78285
-0.379076 -7.55558
-0.453285 -7.27797
-0.524474 -6.95187
-0.592168 -6.57945
-0.655917 -6.16319
-0.715295 -5.70587
-0.769908 -5.21052
-0.81939 -4.68046
-0.863413 -4.11922
-0.901683 -3.53052
-0.933945 -2.91831
-0.959985 -2.28664
-0.979627 -1.63975
-0.992743 -0.981923
-0.999244 -0.317558
-0.999087 0.348924
-0.992274 1.01308
-0.978848 1.67049
-0.958901 2.31676
-0.932565 2.9476
-0.900014 3.5588
-0.861468 4.14629
-0.817181 4.70615
-0.767449 5.23466
-0.712604 5.72828
-0.653011 6.18374
-0.589066 6.598
-0.521197 6.96829
-0.449855 7.29216
-0.375516 7.56743
-0.298674 7.79229
-0.219843 7.96522
-0.139547 8.08509
-0.0583208 8.15108
0.0232939 8.16276
0.104753 8.12006
0.185515 8.02325
0.26504 7.87298
0.3428 7.67025
0.418275 7.41642
0.490963 7.11317
0.560381 6.76253
0.626064 6.36683
0.687576 5.9287
0.744507 5.45107
0.796476 4.93713
0.84314 4.39028
0.884185 3.81419
0.919339 3.21268
0.948367 2.58976
0.971077 1.94959
0.987316 1.29643
0.996977 0.634632
0.999995 -0.0313956
0.996349 -0.697214
0.986066 -1.35839
0.969212 -2.01051
0.9459 -2.64924
0.916286 -3.27031
0.880567 -3.8696
0.83898 -4.4431
0.791803 -4.98699
0.739351 -5.49766
0.681972 -5.9717
0.62005 -6.40595
0.553995 -6.79752
0.48425 -7.14379
0.411278 -7.44247
0.335566 -7.69156
0.257618 -7.88939
0.177953 -8.03466
0.0971029 -8.1264
0.0156056 -8.16399
-0.0659958 -8.14719
-0.147157 -8.0761
-0.227338 -7.95119
-0.306005 -7.77331
-0.382632 -7.54364
-0.45671 -7.2637
-0.527745 -6.93537
-0.595264 -6.56082
-0.658816 -6.14256
-0.717979 -5.68338
-0.772358 -5.18632
-0.82159 -4.65471
-0.865349 -4.09208
-0.903341 -3.50219
-0.935315 -2.88897
-0.961056 -2.25649
-0.980395 -1.60898
-0.9932 -0.950747
-0.999388 -0.286181
-0.998918 0.380292
-0.991791 1.04423
-0.978056 1.70121
-0.957805 2.34686
-0.931171 2.97687
-0.898334 3.58704
-0.85951 4.17332
-0.81496 4.73179
-0.76498 5.25873
-0.709902 5.75063
-0.650095 6.20421
-0.585956 6.61646
-0.517912 6.98462
-0.446418 7.30624
-0.37195 7.57918
-0.295003 7.80162
-0.21609 7.97208
-0.135738 8.08943
-0.0544815 8.15287
0.0271383 8.16199
0.108577 8.11672
0.189293 8.01738
0.268747 7.86461
0.34641 7.65945
0.421766 7.40325
0.494311 7.09772
0.563563 6.7449
0.629059 6.34713
0.690365 5.90708
0.74707 5.42767
0.798798 4.91209
0.845203 4.36379
0.885977 3.78641
0.920847 3.1838
0.949582 2.55997
0.97199 1.91909
0.987921 1.26542
0.99727 0.603325
0.999974 -0.0627938
0.996016 -0.728495
0.985421 -1.38934
0.96826 -2.04093
0.944648 -2.67892
0.914741 -3.29906
0.87874 -3.89722
0.836883 -4.46942
0.789451 -5.01183
0.736758 -5.52085
0.679156 -5.99308
0.617029 -6.42539
0.550791 -6.81488
0.480883 -7.15896
0.407771 -7.45534
0.331942 -7.70205
0.253901 -7.89744
0.174168 -8.04021
0.093275 -8.12941
0.0117604 -8.16444
-0.0698326 -8.14507
-0.15096 -8.07143
-0.231082 -7.94401
-0.309664 -7.76366
-0.386183 -7.53159
-0.460129 -7.24932
-0.531009 -6.91876
-0.598351 -6.5421
-0.661706 -6.12185
-0.720652 -5.6608
-0.774796 -5.16204
-0.823778 -4.62889
-0.867271 -4.06489
-0.904986 -3.47381
-0.93667 -2.85958
-0.962114 -2.2263
-0.981147 -1.57819
-0.993643 -0.919557
-0.999518 -0.2548
-0.998733 0.411655
-0.991294 1.07537
-0.97725 1.73191
-0.956694 2.37692
-0.929764 3.00609
-0.896639 3.61523
-0.85754 4.20028
-0.812727 4.75735
-0.762499 5.28272
-0.70719 5.77289
-0.647169 6.22459
-0.582836 6.63482
-0.51462 7.00084
-0.442975 7.32022
-0.368378 7.59082
-0.291327 7.81085
-0.212335 7.97883
-0.131927 8.09364
-0.0506413 8.15453
0.0309822 8.16109
0.112399 8.11327
0.193068 8.01139
0.272449 7.85613
0.350016 7.64853
0.42525 7.38996
0.497651 7.08216
0.566736 6.72716
0.632045 6.32735
0.693143 5.88537
0.749622 5.40418
0.801107 4.88699
0.847254 4.33723
0.887755 3.75857
0.922342 3.15487
0.950782 2.53014
0.972888 1.88856
0.988512 1.2344
0.997549 0.572009
0.99994 -0.0941913
0.995667 -0.759764
0.984761 -1.42027
0.967294 -2.07132
0.943381 -2.70857
0.913182 -3.32777
0.876899 -3.92479
0.834774 -4.49567
0.787086 -5.03659
0.734154 -5.54395
0.67633 -6.01438
0.614 -6.44473
0.547578 -6.83213
0.477509 -7.17402
0.404257 -7.46811
0.328312 -7.71243
0.25018 -7.90537
0.17038 -8.04564
0.0894457 -8.13229
0.00791506 -8.16476
-0.0736683 -8.14283
-0.154761 -8.06665
-0.234822 -7.93672
-0.313319 -7.7539
-0.389728 -7.51942
-0.463541 -7.23484
-0.534265 -6.90205
-0.601429 -6.52328
-0.664585 -6.10104
-0.723314 -5.63815
-0.777223 -5.13769
-0.825954 -4.603
-0.869181 -4.03764
-0.906617 -3.44538
-0.938012 -2.83016
-0.963157 -2.19608
-0.981885 -1.54737
-0.994071 -0.888353
-0.999633 -0.223415
-0.998534 0.443011
-0.990782 1.10649
-0.976429 1.76259
-0.95557 2.40695
-0.928344 3.03527
-0.894932 3.64337
-0.855557 4.22719
-0.810482 4.78284
-0.760007 5.30663
-0.704467 5.79506
-0.644234 6.24488
-0.579708 6.65309
-0.51132 7.01696
-0.439525 7.33409
-0.364801 7.60235
-0.287647 7.81995
-0.208576 7.98545
-0.128115 8.09774
-0.0468005 8.15608
0.0348258 8.16008
0.11622 8.1097
0.19684 8.00529
0.276148 7.84754
0.353616 7.6375
0.428729 7.37657
0.500984 7.06649
0.569902 6.70933
0.635022 6.30747
0.695911 5.86358
0.752163 5.38062
0.803404 4.86181
0.849292 4.3106
0.889521 3.73067
0.923823 3.12589
0.951969 2.50028
0.973773 1.85801
0.989088 1.20335
0.997813 0.540684
0.99989 -0.125587
0.995304 -0.791023
0.984087 -1.45119
0.966313 -2.10168
0.9421 -2.73817
0.91161 -3.35642
0.875046 -3.95231
0.832652 -4.52186
0.78471 -5.06128
0.731539 -5.56697
0.673494 -6.03558
0.610961 -6.46397
0.544358 -6.84929
0.474127 -7.18898
0.400738 -7.48076
0.324678 -7.7227
0.246455 -7.91318
0.16659 -8.05094
0.0856151 -8.13506
0.00406959 -8.16497
-0.0775031 -8.14048
-0.158559 -8.06175
-0.238559 -7.9293
-0.316969 -7.74402
-0.393268 -7.50714
-0.466946 -7.22025
-0.537512 -6.88524
-0.604498 -6.50436
-0.667455 -6.08014
-0.725966 -5.6154
-0.779639 -5.11326
-0.828117 -4.57704
-0.871078 -4.01033
-0.908235 -3.41689
-0.93934 -2.80069
-0.964187 -2.16583
-0.982609 -1.51653
-0.994484 -0.857136
-0.999733 -0.192027
-0.99832 0.474362
-0.990256 1.13759
-0.975594 1.79324
-0.954431 2.43694
-0.926909 3.0644
-0.893211 3.67145
-0.853562 4.25403
-0.808225 4.80826
-0.757503 5.33047
-0.701734 5.81715
-0.641289 6.26507
-0.576572 6.67125
-0.508012 7.03298
-0.436068 7.34785
-0.361219 7.61376
-0.283962 7.82894
-0.204814 7.99196
-0.1243 8.10172
-0.0429589 8.15751
0.0386688 8.15894
0.120039 8.10601
0.200609 7.99906
0.279843 7.83882
0.357212 7.62635
0.4322 7.36307
0.50431 7.05073
0.573059 6.6914
0.637989 6.2875
0.698669 5.8417
0.754694 5.35697
0.80569 4.83655
0.851317 4.28391
0.891273 3.70272
0.92529 3.09687
0.953142 2.47037
0.974643 1.82742
0.98965 1.17229
0.998062 0.509352
0.999825 -0.156982
0.994926 -0.82227
0.983398 -1.48208
0.965318 -2.13201
0.940805 -2.76774
0.910025 -3.38503
0.87318 -3.97976
0.830518 -4.54798
0.782322 -5.08589
0.728913 -5.58991
0.670647 -6.05669
0.607913 -6.48312
0.541129 -6.86635
0.470739 -7.20382
0.397212 -7.4933
0.321039 -7.73285
0.242727 -7.92088
0.162797 -8.05613
0.0817832 -8.1377
0.000224046 -8.16505
-0.0813366 -8.138
-0.162355 -8.05672
-0.242292 -7.92177
-0.320615 -7.73403
-0.396801 -7.49475
-0.470344 -7.20555
-0.540752 -6.86833
-0.607558 -6.48534
-0.670315 -6.05915
-0.728606 -5.59258
-0.782043 -5.08875
-0.830269 -4.55101
-0.872962 -3.98295
-0.909839 -3.38836
-0.940654 -2.77118
-0.965202 -2.13554
-0.983318 -1.48567
-0.994882 -0.825906
-0.999818 -0.160636
-0.998091 0.505705
