0.996669 -0.665926
0.986696 -1.32742
0.97015 -1.98006
0.947139 -2.61951
0.917818 -3.24151
0.882381 -3.84191
0.841065 -4.41671
0.794145 -4.96208
0.741933 -5.47439
0.684779 -5.95023
0.623061 -6.38642
0.557192 -6.78005
0.487611 -7.12852
0.41478 -7.42948
0.339186 -7.68094
0.261332 -7.88123
0.181737 -8.029
0.10093 -8.12327
0.0194516 -8.16342
-0.0621567 -8.14918
-0.143351 -8.08064
-0.22359 -7.95826
-0.302339 -7.78285
-0.379074 -7.55558
-0.453283 -7.27798
-0.524472 -6.95188
-0.592166 -6.57946
-0.655915 -6.1632
-0.715293 -5.70588
-0.769906 -5.21054
-0.819388 -4.68048
-0.863411 -4.11923
-0.901681 -3.53054
-0.933944 -2.91833
-0.959983 -2.28667
-0.979626 -1.63977
-0.992742 -0.981948
-0.999243 -0.317584
-0.999087 0.348897
-0.992273 1.01305
-0.978848 1.67046
-0.958901 2.31673
-0.932565 2.94757
-0.900015 3.55877
-0.861469 4.14626
-0.817182 4.70612
-0.767451 5.23463
-0.712606 5.72825
-0.653013 6.18371
-0.589069 6.59797
-0.5212 6.96826
-0.449858 7.29213
-0.375519 7.56741
-0.298678 7.79227
-0.219847 7.9652
-0.139551 8.08507
-0.0583255 8.15107
0.023289 8.16275
0.104748 8.12005
0.18551 8.02324
0.265035 7.87298
0.342794 7.67025
0.41827 7.41643
0.490958 7.11318
0.560375 6.76254
0.626059 6.36684
0.687571 5.92872
0.744501 5.4511
0.796472 4.93716
0.843135 4.39032
0.88418 3.81423
0.919335 3.21272
0.948363 2.58981
0.971073 1.94964
0.987313 1.29648
0.996974 0.634687
0.999993 -0.0313389
0.996348 -0.697156
0.986065 -1.35833
0.969212 -2.01045
0.945901 -2.64917
0.916287 -3.27025
0.880568 -3.86953
0.838982 -4.44304
0.791806 -4.98693
0.739355 -5.4976
0.681976 -5.97165
0.620054 -6.4059
0.554001 -6.79747
0.484256 -7.14374
0.411285 -7.44242
0.335573 -7.69151
0.257625 -7.88936
0.177961 -8.03463
0.097111 -8.12637
0.015614 -8.16397
-0.065987 -8.14717
-0.147148 -8.07609
-0.227329 -7.95119
-0.305996 -7.77332
-0.382623 -7.54365
-0.456701 -7.26372
-0.527736 -6.93539
-0.595255 -6.56085
-0.658807 -6.1426
-0.71797 -5.68342
-0.772349 -5.18637
-0.821582 -4.65476
-0.865341 -4.09214
-0.903334 -3.50226
-0.935309 -2.88903
-0.961051 -2.25656
-0.98039 -1.60906
-0.993196 -0.950829
-0.999385 -0.286266
-0.998915 0.380204
-0.99179 1.04414
-0.978056 1.70112
-0.957805 2.34677
-0.931172 2.97678
-0.898336 3.58695
-0.859513 4.17323
-0.814964 4.7317
-0.764984 5.25864
-0.709908 5.75054
-0.650101 6.20413
-0.585963 6.61638
-0.517921 6.98455
-0.446427 7.30617
-0.371959 7.57912
-0.295013 7.80157
-0.216101 7.97204
-0.13575 8.08938
-0.0544933 8.15283
0.027126 8.16196
0.108565 8.11671
0.18928 8.01737
0.268734 7.86461
0.346397 7.65946
0.421753 7.40326
0.494298 7.09774
0.56355 6.74493
0.629047 6.34718
0.690353 5.90713
0.747058 5.42773
0.798787 4.91216
0.845192 4.36386
0.885967 3.78649
0.920838 3.18389
0.949574 2.56007
0.971983 1.9192
0.987915 1.26553
0.997265 0.603438
0.999971 -0.0626773
0.996013 -0.728375
0.985419 -1.38922
0.96826 -2.04081
0.944648 -2.6788
0.914743 -3.29894
0.878743 -3.8971
0.836888 -4.4693
0.789456 -5.01171
0.736765 -5.52073
0.679164 -5.99297
0.617038 -6.42528
0.550801 -6.81478
0.480894 -7.15887
0.407783 -7.45526
0.331955 -7.70197
0.253915 -7.89737
0.174183 -8.04015
0.0932902 -8.12936
0.0117761 -8.1644
-0.0698164 -8.14504
-0.150944 -8.07141
-0.231065 -7.94401
-0.309647 -7.76367
-0.386166 -7.5316
-0.460112 -7.24935
-0.530992 -6.9188
-0.598334 -6.54215
-0.66169 -6.12191
-0.720637 -5.66088
-0.774782 -5.16213
-0.823764 -4.62898
-0.867259 -4.06499
-0.904974 -3.47392
-0.93666 -2.8597
-0.962105 -2.22643
-0.981139 -1.57832
-0.993636 -0.919697
-0.999512 -0.254945
-0.998729 0.411506
-0.991291 1.07522
-0.977249 1.73176
-0.956695 2.37677
-0.929766 3.00594
-0.896643 3.61508
-0.857545 4.20013
-0.812733 4.7572
-0.762507 5.28257
-0.707199 5.77275
-0.64718 6.22446
-0.582848 6.6347
-0.514633 7.00073
-0.442989 7.32011
-0.368394 7.59072
-0.291344 7.81076
-0.212352 7.97875
-0.131946 8.09358
-0.0506604 8.15448
0.0309626 8.16105
0.112379 8.11324
0.193047 8.01138
0.272429 7.85613
0.349995 7.64854
0.42523 7.38999
0.497631 7.0822
0.566716 6.72722
0.632026 6.32742
0.693124 5.88546
0.749604 5.40428
0.80109 4.88709
0.847238 4.33734
0.88774 3.7587
0.922328 3.15501
0.95077 2.53029
0.972878 1.88872
0.988503 1.23456
0.997542 0.57218
0.999934 -0.0940147
0.995663 -0.759584
0.984759 -1.42009
0.967293 -2.07114
0.943382 -2.70838
0.913186 -3.32758
0.876904 -3.92461
0.834781 -4.49549
0.787095 -5.03642
0.734164 -5.54378
0.676342 -6.01421
0.614013 -6.44457
0.547594 -6.83199
0.477525 -7.17389
0.404275 -7.46798
0.328332 -7.71232
0.2502 -7.90527
0.170402 -8.04555
0.0894681 -8.13222
0.00793811 -8.16471
-0.0736447 -8.14279
-0.154737 -8.06662
-0.234798 -7.93671
-0.313295 -7.75391
-0.389704 -7.51945
-0.463517 -7.23488
-0.534241 -6.90211
-0.601405 -6.52335
-0.664563 -6.10113
-0.723292 -5.63825
-0.777203 -5.13781
-0.825934 -4.60313
-0.869163 -4.03778
-0.9066 -3.44553
-0.937997 -2.83033
-0.963144 -2.19626
-0.981874 -1.54756
-0.994061 -0.88855
-0.999625 -0.223619
-0.998528 0.442802
-0.990779 1.10627
-0.976427 1.76237
-0.95557 2.40673
-0.928346 3.03505
-0.894937 3.64315
-0.855564 4.22698
-0.810491 4.78264
-0.760018 5.30643
-0.70448 5.79487
-0.644249 6.24469
-0.579725 6.65291
-0.511339 7.0168
-0.439545 7.33394
-0.364823 7.60221
-0.28767 7.81983
-0.2086 7.98534
-0.12814 8.09765
-0.0468268 8.15601
0.0347987 8.16002
0.116192 8.10966
0.196812 8.00527
0.27612 7.84754
0.353588 7.63752
0.428701 7.37661
0.500957 7.06655
0.569875 6.70941
0.634996 6.30756
0.695886 5.86369
0.752139 5.38075
0.803381 4.86195
0.84927 4.31076
0.889501 3.73085
0.923804 3.12608
0.951953 2.50048
0.973758 1.85822
0.989076 1.20358
0.997803 0.540914
0.999882 -0.125351
0.995299 -0.790781
0.984084 -1.45094
0.966312 -2.10144
0.942102 -2.73793
0.911615 -3.35618
0.875053 -3.95206
0.832661 -4.52162
0.784721 -5.06104
0.731553 -5.56675
0.67351 -6.03537
0.610979 -6.46377
0.544378 -6.8491
0.47415 -7.1888
0.400762 -7.4806
0.324704 -7.72255
0.246482 -7.91305
0.166619 -8.05083
0.0856446 -8.13497
0.00409997 -8.1649
-0.077472 -8.14043
-0.158528 -8.06172
-0.238527 -7.92929
-0.316937 -7.74403
-0.393236 -7.50718
-0.466914 -7.2203
-0.537481 -6.88532
-0.604467 -6.50445
-0.667426 -6.08025
-0.725938 -5.61554
-0.779612 -5.11341
-0.828092 -4.57721
-0.871055 -4.01052
-0.908213 -3.4171
-0.939321 -2.80091
-0.964169 -2.16606
-0.982594 -1.51678
-0.994471 -0.857391
-0.999723 -0.19229
-0.998313 0.474092
-0.990251 1.13731
-0.975592 1.79296
-0.954432 2.43666
-0.926913 3.06412
-0.893218 3.67117
-0.853571 4.25376
-0.808237 4.808
-0.757518 5.33021
-0.701751 5.8169
-0.641309 6.26484
-0.576594 6.67103
-0.508036 7.03278
-0.436094 7.34766
-0.361246 7.61359
-0.283992 7.82879
-0.204845 7.99182
-0.124333 8.10161
-0.0429924 8.15742
0.0386343 8.15887
0.120004 8.10596
0.200573 7.99904
0.279807 7.83883
0.357176 7.62638
0.432165 7.36312
0.504275 7.0508
0.573024 6.6915
0.637956 6.28762
0.698637 5.84184
0.754663 5.35714
0.805661 4.83674
0.85129 4.28411
0.891248 3.70295
0.925267 3.0971
0.953121 2.47063
0.974625 1.82769
0.989634 1.17257
0.99805 0.50964
0.999816 -0.156685
0.99492 -0.821967
0.983395 -1.48177
0.965317 -2.1317
0.940808 -2.76743
